locality_alias_id,locality_id,alias,source_url
lca_f8e13fef16e5b8ad,loc_cccc4367d3e6d7c3,QUILLAHUE,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_1b04824d656b095b,loc_1692cc0712964b87,QUILLAHUE,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_f0771872a7380037,loc_188879b643dc1b3a,QUILLAHUE,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_3cb21daac4b31928,loc_022a901127e0ae77,LAJUELAS,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_72bd2c608a63c4eb,loc_022a901127e0ae77,QUILLAHUE,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_15d04485d37c65b5,loc_6e8623b44eb153d0,LAJUELAS,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_d6ad8231713615b1,loc_6e8623b44eb153d0,QUILLAHUE,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_b30c48a7d8630989,loc_878360f7cd8838c0,LLEQUÉN,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_2952493369da3917,loc_878360f7cd8838c0,QUILLAHUE,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_951097b749a6a195,loc_31787e339d16accc,LLEQUÉN,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_603ef7844443e14e,loc_31787e339d16accc,PUEBLO SECO,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_08c4798d8ce1925f,loc_31787e339d16accc,QUILLAHUE,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_45affd82a57fedc9,loc_d05dae79c9294c41,LLEQUÉN,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_628a1555469c0ea2,loc_d05dae79c9294c41,QUILLAHUE,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_a0d84d7980195397,loc_4d597dda05d68a3a,LONQUÉN,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_b65dab933a095d09,loc_4d597dda05d68a3a,QUILLAHUE,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_2efdf4523cf3bac9,loc_c9650c97ae65e053,LOS MONTES,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_6985f0404f1bee8c,loc_c9650c97ae65e053,QUILLAHUE,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_eb7c12b8c18e153f,loc_202a5573a31995e7,QUILLAHUE,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_d035e983fec10e4a,loc_a5d3fd4822224bbe,QUILLAHUE,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_5c668835a7c0480e,loc_a333fc63d70a4ff1,SAN NICOLÁS,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_d5cdbd09d3c9802c,loc_329cd03bd24f13d7,SAN NICOLÁS,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_2ba9ca270b0471d3,loc_36f69027fe99798d,GUAIHUE,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_87f092a0189f727d,loc_36f69027fe99798d,SAN NICOLÁS,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_c5b1d5299c22a4a2,loc_78525aa2d0bc4c61,SAN NICOLÁS,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_b71b0e05018db771,loc_1adcc5c2587fafb8,LAJUELA,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_b53f4af9de1fb296,loc_1adcc5c2587fafb8,SAN NICOLÁS,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_81a55ef48d56bb1d,loc_ad6efeb72ecb0911,SAN NICOLÁS,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_48c6fa1bc0a9b447,loc_202a5573a31995e7,SAN NICOLÁS,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_ce05bf4f1112f538,loc_a7ddfcb824c9dae6,SAN NICOLÁS,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_98249399ec150971,loc_1aa4334218b251da,SAN NICOLÁS,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_e520ade85d2d0215,loc_1adcc5c2587fafb8,QUILLAHUE,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_4b8b5d22b9099ec6,loc_b3761a37367df0d6,SAN NICOLÁS,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_58f358be2d99c19a,loc_aca67f2c963ef25f,SAN NICOLÁS,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_8cf4cdd39692a8df,loc_7dd431aa539aee9c,SAN NICOLÁS,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_46ec9f665a66e9c0,loc_3b8fdbbe582c331c,SAN NICOLÁS,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_a6298aa01210bf52,loc_e27fa7de2065e5ce,SAN NICOLÁS,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_d87d69ec7bcb72d3,loc_1adcc5c2587fafb8,VIDICO,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_4a787676821cd01d,loc_a71430afefc9c16f,CHANGARAL,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_a7092197503d7c3a,loc_a71430afefc9c16f,MARAVILLA,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_c70d86316039e6f8,loc_a33877b2d4ee5f7e,MARAVILLA,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_13db07cf77efad79,loc_82b81910c145a113,COIPÍN,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_aa728475ed2e1c76,loc_82b81910c145a113,MARAVILLA,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_62651bb3032d3122,loc_6593c2f6b3dc3c7a,MARAVILLA,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_678dc415235e3d4b,loc_1adcc5c2587fafb8,MARAVILLA,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_fe86cbbd2ca15506,loc_26ff875aef8cae3a,LA MARAVILLA,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_3e8da5512792c93f,loc_26ff875aef8cae3a,MARAVILLA,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_5687499243d547f4,loc_6b2ed571f8514294,MARAVILLA,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_4e6498b85c18551d,loc_a34a96abfe85a257,LA MARAVILLA,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_3f62533d3e781794,loc_a34a96abfe85a257,MARAVILLA,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_fa8143c27ba905ce,loc_605f8397f15af7a3,MARAVILLA,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_6a0343573dca96c4,loc_b22ea58d25b8e81e,CHANGARAL,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_7f20015c390c0df7,loc_b22ea58d25b8e81e,VERQUICÓ,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_3ff4e2a305aabb6a,loc_182b696f22491bc4,VERQUICÓ,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_07d8c1a23fd0002e,loc_81a0e8e98d9d5ba5,VERQUICÓ,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_27a6311c5e213cec,loc_68300e18120d3ef4,VERQUICÓ,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_88eb2f09369382ae,loc_91777bd506c5fd9c,VERQUICÓ,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_6941d185de609a34,loc_b89d83c9a33dc7a7,SAN MATEO,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_d9e65752b52790a4,loc_b89d83c9a33dc7a7,VERQUICÓ,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_cb15604ce518e7b2,loc_1adcc5c2587fafb8,VERQUICÓ,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_54e383c006697d23,loc_9da32f311d8ce059,EL MANZANO,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_ad1057ce6fce4647,loc_9da32f311d8ce059,MONTE LEÓN,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_bcc4e72150db1e84,loc_1adcc5c2587fafb8,EL MANZANO,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_dbc1c71b17a94aa5,loc_1adcc5c2587fafb8,MONTE LEÓN,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_7fa1342bf76eed90,loc_1adcc5c2587fafb8,EL MANZANO NORTE,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_a25ff25368ac5253,loc_6711f57a14a02ef6,MONTE LEÓN,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_b9d2e489b17d5033,loc_1adcc5c2587fafb8,GUAMPANGUE,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_587f2c32296991bf,loc_ad5896f34b2592c8,MONTE LEÓN,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_aa7be7819afc6599,loc_49fef3aa9c9ac3f7,LILAHUE,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_95d5415fead303e9,loc_49fef3aa9c9ac3f7,MONTE LEÓN,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_9ea09a9b608d52f0,loc_0244848ff967ff4f,MONTE LEÓN,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_406c224ec52f1b67,loc_50105c33a28e6d65,MONTE LEÓN,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_335872816b10f85e,loc_4a9db28ad0cccbc8,MONTE LEÓN,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_f05444e758479bd0,loc_ac8c3eaf47dec349,MONTE LEÓN,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_6b4faa3a46710a69,loc_935a5ff7624a07b2,MONTE LEÓN,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_618fec67f918212c,loc_5edcf61d7e29e77e,PUYARAL,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_1014f8179e862081,loc_5edcf61d7e29e77e,MONTE LEÓN,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_f4294fa6170a8307,loc_1adcc5c2587fafb8,PUYARAL,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_6d29df97e085c48e,loc_b8753bfd0cace06d,MONTE LEÓN,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_8b378c1b0437de0b,loc_0d5b9d15bbad93a5,MONTE LEÓN,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_6c3949cac9484c8f,loc_911dc0397f5074ee,DADINCO,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_c1107d94118dd09c,loc_4e9c13038f1ae73b,DADINCO,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_22d8837a49bbd9a5,loc_e5a2e9c22ed62e7d,DADINCO,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_3ef50d6cbb1590fc,loc_1adcc5c2587fafb8,DADINCO,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_210773ffa27e0c64,loc_ad5896f34b2592c8,DADINCO,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_d04cf23106e9a930,loc_6caf190d75ff1a5e,MONTE LEÓN SUR,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_20de9077dd73019e,loc_6caf190d75ff1a5e,DADINCO,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_09b6403f12b980ba,loc_b717037ea25dc5de,DADINCO,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_6de627dab9a0a9f8,loc_1adcc5c2587fafb8,PINTÚ,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_af5b50aa63a2697b,loc_3fdcf05d25756d58,PUENTE EL ALA,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_d48219a9710700ba,loc_3fdcf05d25756d58,DADINCO,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_ee2bb7a9febda3e0,loc_935a5ff7624a07b2,DADINCO,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_4e5dbb3e3d567a45,loc_123cf19a5217e127,DADINCO,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_8dcf82b3e68b1d21,loc_840173080b18cef7,DADINCO,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_9a74b7f9dd094d36,loc_cccc4367d3e6d7c3,ESTERO CUCHA,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_aa17013055807d54,loc_3c729c93d1817193,CHANGARAL SUR,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_c32cfd9a5ddd0e02,loc_3c729c93d1817193,ESTERO CUCHA,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_ebb455de00ee67d3,loc_1adcc5c2587fafb8,CHANGARAL SUR,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_7af7825e5633ee5e,loc_1adcc5c2587fafb8,ESTERO CUCHA,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_960c8909f3ade24b,loc_7ce3d2be3df4e620,CURICA,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_433163698d7bee41,loc_7ce3d2be3df4e620,ESTERO CUCHA,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_d79ee436fc220c4b,loc_1adcc5c2587fafb8,CURICA,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_b0726ad039de2ded,loc_093dbde04a16dfa1,EL PEUMO,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_44d8d5fa37479d8d,loc_093dbde04a16dfa1,ESTERO CUCHA,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_9212a65e4a6e0acc,loc_9e0e3f38eb3d5cc0,ESTERO CUCHA,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_c7c1be4e960399ec,loc_a5c062382b6767e0,EL SAUCE,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_b3b011d9d97ae4fc,loc_a5c062382b6767e0,ESTERO CUCHA,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_99fdb31c05e19c36,loc_731e625e49091435,LUCUMÁVIDA,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_96cbc5ba36f8d218,loc_731e625e49091435,ESTERO CUCHA,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_581ab161fc8f778e,loc_1adcc5c2587fafb8,LUCUMÁVIDA,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_3c4e1c1259677ef4,loc_9da32f311d8ce059,PUENTE EL ALA,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_f1cbfe1fbc76614b,loc_9da32f311d8ce059,ESTERO CUCHA,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_3fe1e2d64eda493b,loc_1c379a607f2e3c39,PUENTE EL ALA,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_22646acec27c73db,loc_1c379a607f2e3c39,ESTERO CUCHA,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_1b1f1dc6490e6109,loc_b271e64d83c13f46,EL CARDAL,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_df8a9cdfc9827e71,loc_b271e64d83c13f46,PINTO,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_71fe9210ee8e133c,loc_0ac92edf4c649639,PINTO,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_2a81e0608dde5b16,loc_1ff301486d803bda,EL ROSAL,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_f97f084de37c4208,loc_1ff301486d803bda,PINTO,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_cd511c2f4f76ef72,loc_05de48a1d6e388ce,LAS VEGAS,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_1224157968090ef0,loc_05de48a1d6e388ce,PINTO,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_89ebab25ae90320d,loc_7b068a61ff8a2768,PINTO,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_9c29c3a1155a3bb8,loc_99b84eacc0167994,LOS PEDERNALES,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_bd1dca17316a474f,loc_99b84eacc0167994,PINTO,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_854968dd255767d6,loc_c5f0425b9e968bc0,LOS PEDERNALES,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_e8ef3262ebd8acb5,loc_c5f0425b9e968bc0,PINTO,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_41c6789f465274e1,loc_2ecb175542ac538d,PINTO,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_647fed15e522622f,loc_c512070166771568,PINTO,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_79a0397e1b180d8f,loc_883218e703f45b20,LOS RASTROJOS,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_bf5610df242fd66c,loc_883218e703f45b20,PINTO,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_cefd26f21fba0266,loc_99b84eacc0167994,BOYÉN,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_888190ba7286e17e,loc_99b84eacc0167994,PINCURA,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_51edfb04aebc6c03,loc_d3ea45f8a5e8f75b,PASO EL SOLDADO,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_fc00a5f4d0e7385b,loc_d3ea45f8a5e8f75b,PINCURA,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_3c0d6669100ab84f,loc_57172cd58d45d262,PASO PERALES,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_9f11fae59a091d6f,loc_57172cd58d45d262,PINCURA,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_33ce286379d0e93e,loc_36a4ed724ac39cf1,PINCURA,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_260dd917f96f28b2,loc_b271e64d83c13f46,PICHILLUANCO,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_5d17719ee85ca6f9,loc_b271e64d83c13f46,PINCURA,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_109faa30788de3c3,loc_57172cd58d45d262,PICHILLUANCO,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_8dd15efeb83894ea,loc_27a0dadbd3d6ab04,ROSAL BAJO,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_6429760f8fde733c,loc_27a0dadbd3d6ab04,PINCURA,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_a19adac570bb8d2a,loc_a07120093693dd0c,PINCURA,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_7795e7264979261e,loc_86b3d92d6a9109bf,EL CARDAL,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_3ef12dfa1ec7f05a,loc_86b3d92d6a9109bf,TESTAMENTADURÍA,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_33d410e19077fa2f,loc_0ac92edf4c649639,TESTAMENTADURÍA,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_b6249a404f454c72,loc_51c2b88340d85da4,EL CIRUELITO,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_fc820e24eff59d09,loc_51c2b88340d85da4,TESTAMENTADURÍA,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_aec77eb291edb452,loc_a67455a7e8830d5e,EL CIRUELITO,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_e7ccde2c1c41f58c,loc_a67455a7e8830d5e,TESTAMENTADURÍA,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_0a18aca1e607f96c,loc_780364e058c18a2e,LOS CANELOS,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_8be850c290b2d7da,loc_780364e058c18a2e,TESTAMENTADURÍA,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_f5ea56de6625b368,loc_6f9b7b16afab59c9,TESTAMENTADURÍA,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_a6be2b0e71545247,loc_c4dc8196c63713a7,SANTA EDUVIGES,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_4855eab860c1eefc,loc_c4dc8196c63713a7,TESTAMENTADURÍA,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_8d63307276d39288,loc_a0c4d293b396554f,TESTAMENTADURÍA,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_45b0580740245a82,loc_828d769e1c701f86,SANTO DOMINGO,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_ba8490a0e56939d6,loc_828d769e1c701f86,TESTAMENTADURÍA,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_f0f68f8e00a4f344,loc_1d2710c07ee1c08e,TESTAMENTADURÍA,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_8644669c7948951a,loc_b271e64d83c13f46,TEJERÍA,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_f5dc4d136ab0937a,loc_b271e64d83c13f46,TESTAMENTADURÍA,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_d878c73165ab2087,loc_7b82947bb420f070,TESTAMENTADURÍA,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_011392ab30bf30a4,loc_57172cd58d45d262,ZAPALLAR,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_33ede4058d54f17c,loc_57172cd58d45d262,TESTAMENTADURÍA,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_052477dfca9e5a81,loc_86b3d92d6a9109bf,TRELLENCAS,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_cd401d7216390fe0,loc_0ac92edf4c649639,TRELLENCAS,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_c14abc9c6886cc52,loc_ac2b0970472c21ae,EL CHACAY,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_a225e53027995579,loc_ac2b0970472c21ae,TRELLENCAS,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_d74cee161d6a7e0e,loc_39d53acaa3060ee8,EL CHACAY,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_6a6d32b09d31fcd6,loc_39d53acaa3060ee8,TRELLENCAS,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_61e1099dab18af90,loc_05de48a1d6e388ce,EL CIRUELITO,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_0381436b45401818,loc_05de48a1d6e388ce,TRELLENCAS,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_488c21a51934f8ef,loc_51c2b88340d85da4,TRELLENCAS,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_40e763299a04d686,loc_38b082f322d2fa95,EL CIRUELITO,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_86d7f9f11009a91c,loc_38b082f322d2fa95,TRELLENCAS,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_04fc72c28a2d70b6,loc_d1020a44886075ac,EL CIRUELITO,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_2a99215aa30050e2,loc_d1020a44886075ac,TRELLENCAS,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_1f09669579188c2e,loc_883218e703f45b20,EL CIRUELITO,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_7f6e0245b0e465e9,loc_883218e703f45b20,TRELLENCAS,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_88b497814d3ea37c,loc_c49aeefffc1e4496,EL EMPEDRADO,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_701eda65e72f25dd,loc_c49aeefffc1e4496,TRELLENCAS,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_3d30b6c5eed95bdb,loc_15c3e095cdce968a,TRELLENCAS,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_faf263317bd5ae16,loc_d8f56731604bd918,EL EMPEDRADO,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_05c2a1bdac9dafba,loc_d8f56731604bd918,TRELLENCAS,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_eff7d738c97bbe49,loc_9449dec86b4ea97f,EL EMPEDRADO,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_87b21b1b3ac5569e,loc_9449dec86b4ea97f,TRELLENCAS,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_ef566d8fd69295da,loc_7b068a61ff8a2768,TRELLENCAS,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_456cab9e224c9c71,loc_37989126dfb71fad,LAS VEGAS,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_5441ab81e46ffb41,loc_37989126dfb71fad,TRELLENCAS,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
lca_49667adf395ffb66,loc_33d942ccd7c6f2f6,LOMA ALTA,/Users/felixsanhueza/Downloads/Cartografía_censo2024_R16.gdb
